time,process wattage reading
726.9,242.1540624999893
727.1,310.93142499996463
727.2,285.8306999999145
727.3,375.8017749999776
727.4,301.45759999994965
727.5,248.30639999995876
727.6,280.3559374999883
727.8,200.04184999998841
727.9,258.12298750000014
728.0,244.23928750001096
728.1,297.744324999931
728.2,246.35645000002455
728.4,295.381987499964
728.5,307.563399999967
728.6,327.81976249993687
728.7,279.98308750004566
728.8,259.90257499999
729.0,297.7962250000598
729.1,151.18621250006657
729.2,151.83558749999014
729.3,150.36922499993074
729.4,150.33108749997444
729.5,150.09151250000804
729.7,150.06252499995475
729.8,226.527925000018
729.9,266.0138249999622
730.0,235.41996249993807
730.1,286.3093624999479
730.2,293.22780000005395
730.4,211.5038874999788
730.5,289.5855874999843
730.6,296.9826874999569
730.7,301.7632999999751
730.8,285.8206624999754
730.9,251.9888625000023
731.0,306.9541000000124
731.2,174.361187500016
731.3,283.7904999999515
731.4,289.97463750004925
731.5,384.1246875000167
731.6,276.3122999999696
731.7,244.5844249999456
731.9,308.60496250000386
732.0,298.58726250002206
732.1,244.33672499995217
732.2,286.14888749992036
732.3,270.9897000000498
732.4,212.58349999993698
732.6,261.5673499999777
732.7,302.8258374999331
732.8,237.12184999999977
732.9,246.31167499993657
733.0,306.7604499999537
733.1,241.97866250000052
733.3,262.42529999998425
733.4,230.67175000000964
733.5,235.66293749999605
733.6,229.11253750006608
733.7,300.82760000004
733.8,276.18453750000384
734.0,299.5474250000174
734.1,263.09469999994843
734.2,299.7301374999475
734.3,234.98878750008888
734.4,254.77016250003197
734.5,240.09448750009204
734.7,226.5525250000623
734.8,247.96682499993284
734.9,296.2472124999806
735.0,228.1611500000281
735.1,308.2630624999987
735.2,303.08389999996166
735.4,191.3713249999525
735.5,273.32347499997985
735.6,286.5942875000022
735.7,253.7776500000044
735.8,341.4630000000193
735.9,304.86828750004247
736.0,237.35831250005836
736.2,238.16451250000762
736.3,288.77347499996046
736.4,235.59029999993885
736.5,321.55742499994443
736.6,278.804300000011
736.7,259.2102374999803
736.8,291.0496000000365
737.0,243.91956249998876
737.1,257.6462875000137
737.2,215.50935000002482
737.3,253.0497124999934
737.4,291.7780625000128
737.5,199.674249999987
737.7,294.9639000000659
737.8,295.65347500004066
737.9,230.8742750000447
738.0,290.41021249994105
738.1,262.9419500000097
738.2,316.73092500001616
738.4,300.7378750000157
738.5,233.49514999993943
738.6,281.7423000000083
738.7,269.9724125000273
738.8,226.26906250004026
738.9,319.2021999999753
739.1,290.0361499999349
739.2,229.57363749992822
739.3,310.4068249999394
739.4,241.8604499999617
739.5,234.54007500002945
739.6,293.14446249998497
739.8,271.0921000000124
739.9,223.9234499999272
740.0,275.4730750000108
740.1,292.22731249997764
740.2,336.53497499997553
740.4,281.3522750000261
740.5,273.339662500007
740.6,361.87716250006616
740.7,290.93668750002007
740.8,275.8135750000092
740.9,301.9563875000211
741.1,302.8522624999968
741.2,235.42215000001352
741.3,312.5591125000012
741.4,240.5581250000523
741.5,238.17493750001012
741.7,360.43762500006966
741.8,298.0834750000299
741.9,227.93408749997496
742.0,301.2877750000186
742.1,310.30586250004717
742.3,252.3147124999554
742.4,311.6050249999462
742.5,224.3832000000366
742.6,298.22690000007725
742.8,280.06836250003744
742.9,214.9248250000455
743.0,268.6432499999314
743.1,291.50033749998926
743.2,264.09066249996175
743.4,257.93630000003986
743.5,289.40825000000814
743.6,332.0043124999681
743.7,306.36452500002633
743.8,219.33853750002754
744.0,311.326424999945
744.1,277.49116250003
744.2,255.61612499998108
744.3,271.4315499999792
744.4,292.3633999999967
744.6,223.7795999999662
744.7,220.39278750000727
744.8,303.886037499976
744.9,214.30727499998483
745.0,299.2771999999923
745.2,276.212000000007
745.3,222.32162500002914
745.4,306.81483749999114
745.5,282.2616249999618
745.6,325.1539750000734
745.8,265.5055124999686
745.9,256.6951749999991
746.0,322.6123125000189
746.1,296.0891750000401
746.2,252.1112374999665
746.4,291.23509999995474
746.5,245.7322999999733
746.6,304.0874625000217
746.7,322.37721249995036
746.8,261.98280000000705
747.0,210.139799999979
747.1,203.47430000001367
747.2,269.61186249996473
747.3,240.56311250000152
747.4,282.0866249999628
747.6,214.06811249998773
747.7,292.0252249999578
747.8,257.9823374999542
747.9,226.73992500008725
748.0,354.27250000002147
748.1,299.9813250000645
748.3,240.26373749993854
748.4,287.83846249991257
748.5,278.92688750000343
748.6,214.72001250003558
748.7,303.67512500002795
748.8,309.4461624999808
749.0,219.94689999999963
749.1,229.55966250000637
749.2,302.8911624999725
749.3,215.24214999997812
749.4,290.1825000000261
749.5,294.31223750000925
749.7,215.50783750006985
749.8,220.07212500001606
749.9,303.1711124999966
750.0,219.0802750000194
750.1,299.1187500000397
750.2,289.8798625000295
750.4,212.68126249995294
750.5,254.16756250001
750.6,288.1984624999696
750.7,214.99051249992127
750.8,281.1563624999655
751.0,269.6694749999641
751.1,208.20838750004094
751.2,289.63460000000526
751.3,223.8513125000054
751.4,176.03713750006216
751.6,204.00819999994428
751.7,273.37071250004254
751.8,286.46372500001024
751.9,186.56497499997377
752.1,304.97560000004046
752.2,297.66275000004924
752.3,272.99787500001145
752.4,274.27003749996857
752.5,211.90400000002427
752.7,310.0807249999554
752.8,309.5169874999897
752.9,309.7378999999593
753.0,318.07984999994704
753.1,155.33186249996734
753.3,403.68304999997474
753.4,310.1070375000151
753.5,265.17700000003987
753.6,151.1017749999939
753.7,293.99796249999406
753.9,269.66172499992877
754.0,174.52555000005148
754.1,327.74219999999343
754.2,309.477925000002
754.3,306.26913749993633
754.5,290.4921750000094
754.6,183.03396250005326
754.7,369.17923750000614
754.8,311.1141874999567
754.9,310.54986249999143
755.1,306.74046250001174
755.2,282.81485000000333
755.3,162.3706999999964
755.4,333.7262249999558
755.5,314.07643749999266
755.7,310.32906250004385
755.8,320.7800625000304
755.9,161.47930000000989
756.0,474.2232124999879
756.1,279.2332375000109
756.3,291.8568124999963
756.4,301.21453749993225
756.5,303.37699999999273
756.6,258.8422249999878
756.7,196.02696249997425
756.9,279.74545000000904
757.0,304.9616750000112
757.1,309.36212500003063
757.2,313.9156374999727
757.3,225.09884999996447
757.5,229.814012500009
757.6,306.2100749999115
757.7,318.54636250004756
757.8,308.2359124999908
757.9,282.16862500001804
758.1,170.53117500003893
758.2,333.6052749999226
758.3,313.6373750000599
758.4,310.0170125000302
758.6,318.490675000056
758.7,168.5408249999857
758.8,454.11976250004454
758.9,281.94442500003277
759.0,298.1687750000141
759.2,292.41522500004453
759.3,330.71176250008506
759.4,161.99100000004066
759.5,459.66326249995643
759.6,296.969537499988
759.8,312.83728750000915
759.9,317.64851250006046
760.0,301.1975874999973
760.1,163.05543750007146
760.2,276.8837125000094
760.3,317.28968750006567
760.5,318.6467750000851
760.6,316.7432375000011
760.7,189.09406250008666
760.8,370.06419999992715
761.0,298.9124999999869
761.1,298.7528875000251
761.2,318.7154499999714
761.3,311.42100000003336
761.4,159.62306250000373
761.6,389.1865749999943
761.7,282.50688750000137
761.8,308.8453125000491
761.9,321.1988000000623
762.0,317.41268749999796
762.1,160.17653749997325
762.3,470.41637500007465
762.4,300.420475000046
762.5,320.631475000017
762.6,315.32077500004704
762.7,320.4835750000521
762.8,161.15414999997273
763.0,470.6682375000245
763.1,270.14051250003865
763.2,308.520437499938
763.3,305.6867624999235
763.4,334.3888874999871
763.6,161.94898749993644
763.7,491.1117874999878
763.8,320.34025000002464
763.9,316.51782499994084
764.0,279.7456499999735
764.2,301.28531249997764
764.3,161.4509749999742
764.4,344.45888750001996
764.5,315.1789749999674
764.6,321.4844250000065
764.8,322.3091750000672
764.9,267.2328375000498
765.0,186.43976249999568
765.1,322.32062499995607
765.2,324.08957500005397
765.4,326.4290874999607
765.5,334.2414625000625
765.6,161.4005499999468
765.7,490.32512500001957
765.9,318.01558749998355
766.0,319.1085249999997
766.1,318.07762499999296
766.2,238.36667500003514
766.3,225.1191874999482
766.5,310.4881499999955
766.6,304.5727500000461
766.7,294.99067499997506
766.8,332.11278749997575
767.0,164.10527499991838
767.1,459.7984375000477
767.2,323.353100000052
767.3,318.05502500001336
767.4,324.97535000003734
767.6,262.15659999994966
767.7,203.6619249999975
767.8,215.22113750003072
767.9,314.4398125000415
768.0,305.84545000003016
768.2,321.4876124999742
768.3,263.34755000004077
768.4,207.07507500001756
768.5,326.61251250002454
768.6,261.83862500005085
768.8,327.3926249999486
768.9,335.6489749999541
769.0,160.78110000005327
769.1,501.3488499999977
769.3,310.17565000007414
769.4,263.5092750000275
769.5,323.520062500079
769.6,327.95232500003874
769.7,162.47221249992126
769.9,429.2774249999693
770.0,297.4911625000126
770.1,281.0045000000296
770.2,326.5198249999467
770.3,275.8307375000221
770.5,179.0933250000189
770.6,321.13595000001425
770.7,314.26485000006056
770.8,298.76991250000646
770.9,327.5148124999445
771.1,163.72492499999342
771.2,414.9721250000499
771.3,323.788012499961
771.4,323.48947499996893
771.6,313.73207499996494
771.7,159.6335874999311
771.8,388.16498750003666
771.9,316.6184374999696
772.0,316.071274999943
772.2,306.4512124999886
772.3,304.5937625000657
772.4,164.09303749996425
772.5,351.47862500004135
772.6,315.6409875000332
772.8,309.5368374999803
772.9,329.89657499998754
773.0,179.97051249999203
773.1,420.21369999996733
773.3,295.3634375000044
773.4,303.64437500006034
773.5,268.0791499999949
773.6,324.59340000000435
773.7,192.9106874999522
773.9,386.18347500001374
774.0,326.6090749999688
774.1,308.1380750000029
774.2,318.39042500002176
774.4,313.6777624999844
774.5,161.89162500006123
774.6,404.24194999999236
774.7,317.4223624999947
774.8,308.29266249996436
775.0,327.4856999999552
775.1,227.35081250005757
775.2,225.1912374999423
775.3,324.3187750000382
775.4,307.0937874999782
775.6,301.050262500008
775.7,323.75909999996196
775.8,161.09326250005088
775.9,486.7657000000665
776.0,325.08343749999347
776.2,312.25158749998434
776.3,316.8399625000445
776.4,265.5791250000483
776.5,198.87412499998945
776.6,317.26149999997693
776.8,289.05548749999525
776.9,252.80081250002286
777.0,320.66233750001714
777.1,314.6755749999792
777.3,160.7475624999269
777.4,371.6060374999239
777.5,323.88422499999564
777.6,313.2346750000334
777.7,320.380462499953
777.9,262.8266375000049
778.0,206.0308250000079
778.1,289.51387499999356
778.2,322.13632499998624
778.3,251.1162999999538
778.5,278.74578750000944
778.6,328.23701250003563
778.7,161.27365000001564
778.8,460.26542499999806
778.9,308.1691125000001
779.1,286.9879249999758
779.2,310.05533749995845
779.3,341.2719749999847
779.4,160.26368749999975
779.5,501.6284874999773
779.7,317.06573750003406
779.8,313.56016250003984
779.9,298.77561249995875
780.0,272.6174000000224
780.1,189.57591250002125
780.2,324.6494625000585
780.4,324.54327500006264
780.5,267.33528749997583
780.6,314.2300124999914
780.7,181.7255000000218
780.9,402.21916250001027
781.0,312.2388499999667
781.1,318.51448749998355
781.2,296.63831249999146
781.3,334.7337874999486
781.4,159.62330000005448
781.6,453.19978750000644
781.7,270.1651874999549
781.8,300.13228749996443
781.9,315.0153624999671
782.0,304.3852000000278
782.2,244.74207500002294
782.3,221.06068750001975
782.4,305.74389999994344
782.5,317.09954999998115
782.6,304.3667499999864
782.8,313.9901124999947
782.9,161.86449999999596
783.0,389.63245000002115
783.1,277.4242500000222
783.2,321.6060875000275
783.4,305.09383750004497
783.5,299.62716249997726
783.6,231.78071250005743
783.7,228.62687500006032
783.8,300.91933749996366
784.0,318.7972500000324
784.1,296.1384750000101
784.2,303.3489875000563
784.3,178.53455000000096
784.4,412.427949999982
784.6,320.73404999997973
784.7,321.0502124999931
784.8,329.9396625000449
784.9,161.98454999999558
785.0,486.6719500000106
785.2,318.3503874999882
785.3,320.57231249999717
785.4,332.5621750000306
785.5,160.41498749997862
785.6,489.3558375000269
785.8,283.11871250001093
785.9,314.51031249997465
786.0,313.4475124999295
786.1,277.3109999999729
786.2,183.38121249999512
786.4,329.5131749999362
786.5,316.41494999999884
786.6,316.7507500000178
786.7,305.999087500039
786.8,162.21991249997552
787.0,368.3237624999001
787.1,298.62247499994317
787.2,247.47432500008273
787.3,243.27501250000276
787.4,301.2103125000138
787.6,246.35286250003026
787.7,293.998112499966
787.8,305.20047500004495
787.9,190.40631250007715
788.0,271.8423625000281
788.2,298.62898749996526
788.3,234.1687124999524
788.4,308.61379999997314
788.5,287.9716375000518
788.6,269.3408624999834
788.8,288.4906750000349
788.9,239.6488874999548
789.0,305.28697499992194
789.1,282.0533624999671
789.2,237.8899624999649
789.4,282.31431250002714
789.5,297.5782500000196
789.6,235.5795374999965
789.7,240.41328749997993
789.8,188.274487499898
790.0,285.20471250005517
790.1,268.6652124999831
790.2,306.3808375000022
790.3,253.06789999998324
790.4,228.86681249991886
790.6,304.99312500004487
790.7,253.9290874999928
790.8,322.90202500001993
790.9,245.28910000003833
791.0,292.30495000000064
791.2,399.9252500000459
791.3,299.2767249999684
791.4,253.6125750000183
791.5,307.7277875000032
791.6,301.74788750006024
791.8,338.4061375000239
791.9,323.91503749991955
792.0,246.20786249993927
792.1,295.2366000000034
792.2,241.56737499996376
792.3,318.6287124999349
792.5,300.16379999993933
792.6,304.218687499951
792.7,265.5010125000288
792.8,250.0488249999376
792.9,246.37957500000118
793.0,236.5810500000123
793.2,227.673987499987
793.3,352.94404999993475
793.4,299.0359875000289
793.5,252.20254999999725
793.6,162.52033749997082
793.8,156.61388749994947
793.9,156.17747500000112
794.0,155.67470000000574
794.1,157.0647624999963
794.2,155.62112499995018
794.3,237.0554374999525
794.4,287.19754999998327
794.6,292.7061374999688
794.7,341.78162499996245
794.8,267.2165624999803
794.9,285.31891249998677
795.0,361.8610749999971
795.1,309.7427125000291
795.3,246.6162000000062
795.4,310.07152499999063
795.5,263.2796375000147
795.6,385.6598249999742
795.7,314.632724999988
795.8,239.22486249997598
796.0,302.4819374999464
796.1,243.98112500005482
796.2,229.7866999999691
796.3,266.21728750000636
796.4,309.5456999999818
796.6,282.8441875000231
796.7,284.30542499995096
796.8,293.3799875000073
796.9,267.5733375000014
797.0,216.02379999995753
797.1,311.1872499999734
797.3,197.13512499998922
797.4,306.7131374999933
797.5,316.2854750000224
797.6,270.10326250002544
797.7,304.4657624999971
797.8,252.2187374999799
797.9,325.3201500000181
798.1,296.3528624999648
798.2,234.16666250002655
798.3,290.4929499999989
798.4,301.9730750000131
798.5,400.5209375000011
798.6,300.12928750007666
798.8,241.0775749999953
798.9,309.0974375000131
799.0,297.1992374999996
799.1,375.9527500000209
799.2,311.3062624999955
799.3,215.83683749998528
799.5,311.7142124999973
799.6,312.59721249999563
799.7,247.79569999998714
799.8,307.7638749999845
799.9,262.2273750000302
800.0,314.0239124999847
800.2,311.8897250000951
800.3,246.27327499992006
800.4,301.0458249999958
800.5,313.4214250000059
800.6,279.0038374999749
800.7,299.04286249999166
800.9,208.23574999998107
801.0,230.05383749999328
801.1,277.5038875000173
801.2,295.96071250008515
801.3,238.28867499999959
801.4,313.4801500000527
801.5,288.3009500000344
801.7,249.21806249997917
801.8,300.7853250000675
801.9,244.77886249997738
802.0,218.57683749999978
802.1,242.10267499999043
802.2,309.79318750001056
802.4,288.06078750002195
802.5,240.50547500001102
802.6,250.74083749999934
802.7,297.3223875000329
802.8,242.2479125000205
802.9,235.12182499993776
803.1,283.32733749996805
803.2,241.09705000004013
803.3,319.95852500000274
803.4,281.94291249998383
803.5,241.30093749994685
803.6,306.47549999999154
803.8,304.72598749996484
803.9,288.20765000003337
804.0,299.06117500002927
804.1,257.8763250000287
804.2,246.6567625000198
804.3,315.31931250002145
804.4,298.95307500002343
804.6,391.801087500063
804.7,314.1628874999818
804.8,239.09376250004826
804.9,272.4804750000114
805.0,271.9254375000542
805.1,260.0992499999971
805.3,331.71196249999826
805.4,292.67702500002395
805.5,260.7446875000174
805.6,331.87563750002244
805.7,296.04340000001736
805.8,214.81721250000464
806.0,198.4662999999862
806.1,282.9323250000112
806.2,299.6087375000239
806.3,334.06243749996463
806.4,288.97526250003773
806.6,262.7152374999792
806.7,330.7789375000142
806.8,257.4102499999875
806.9,238.66487499996163
807.0,318.9451125000713
807.2,309.55537499993204
807.3,202.23447500000964
807.4,300.0180124999937
807.5,280.38362499997476
807.6,239.90622500001882
807.8,281.5811374999852
807.9,306.66407499993966
808.0,233.7733375000549
808.1,310.11893750001434
808.2,291.38015000002395
808.3,309.4919375000285
808.5,306.20707499997934
808.6,278.9132249999507
808.7,321.14636250000274
808.8,298.535162499989
808.9,211.36356249995842
809.1,158.72199999998665
809.2,278.17840000005435
809.3,310.68611250005756
809.4,226.9335999999963
809.5,302.27885000000896
809.7,308.35630000005165
809.8,217.62804999995168
809.9,283.93676250001204
810.0,321.79709999994486
810.1,236.80792500002062
810.2,285.1463625000047
810.4,290.37677499997096
810.5,319.68350000001755
810.6,304.00847499994194
810.7,306.62212500000476
810.8,348.9258624999642
810.9,314.8410125000604
811.0,267.93996250002107
811.2,329.88723749994404
811.3,247.5207500000044
811.4,245.69687499998815
811.5,297.6902999999907
811.6,284.595512499946
811.8,263.01666250003524
811.9,315.5145125000133
812.0,313.0504499999786
812.1,221.55609999996742
812.2,242.91408750001338
812.3,307.6475125000037
812.5,248.78164999993987
812.6,276.3744249999932
812.7,292.4772624999754
812.8,276.59595000003844
812.9,384.84445000000176
813.0,292.95918750002363
813.2,272.0671499999447
813.3,349.088124999976
813.4,277.2019000000551
813.5,272.01662500002453
813.6,367.3362499999884
813.7,313.68357499994346
813.9,250.29079999995753
814.0,344.2311249999515
814.1,313.0312749999874
814.2,291.30702499999916
814.3,380.5186624999769
814.4,298.2877874999907
814.5,259.6618999999764
814.7,255.6975249999634
814.8,295.0294499999796
814.9,255.6652375000411
815.0,228.15364999994944
815.2,282.1248874999397
815.3,286.2758124999644
815.4,214.29287500000518
815.5,307.4397500000126
815.6,309.11740000002084
815.8,308.86785000002743
815.9,263.0523375000111
816.0,306.3449374999758
816.1,216.4372624999558
816.2,302.8381625000309
816.4,236.88862500000303
816.5,292.58067500003705
816.6,356.6286624999748
816.7,298.2578500000247
816.8,251.71561249996756
817.0,307.6470625000164
817.1,229.5901249999588
817.2,255.87758750003465
817.3,315.81033750000825
817.4,316.2018499999476
817.6,315.82647500003986
817.7,288.60030000000734
817.8,174.98959999999443
817.9,330.6852749999269
818.0,321.1392624999755
818.2,230.30221250003595
818.3,168.31606250001366
818.4,304.91626250006993
818.5,208.14973749992023
818.7,238.1779375000373
818.8,316.3838249999717
818.9,320.22847500007043
819.0,302.63021250000634
819.1,325.6506124999996
819.3,157.98593750003454
819.4,476.236449999971
819.5,315.1624625000073
819.6,312.9547500000004
819.7,315.0145124999435
819.9,222.3327625000451
820.0,230.4700874999975
820.1,314.32858750002634
820.2,322.14038750001106
820.3,299.9195000000134
820.5,268.6001624999369
820.6,189.74906249995857
820.7,275.23141249994734
820.8,289.5181249999476
820.9,283.7188749999346
821.1,306.14998750004685
821.2,319.4465875000165
821.3,156.61681250006896
821.4,452.3350750000209
821.6,288.6995000000505
821.7,311.0602999999724
821.8,315.544325000034
821.9,309.76941249997304
822.1,160.27072499992428
822.2,359.72591249998897
822.3,316.5003875000233
822.4,321.5085624999268
822.5,333.04307500006104
822.7,161.00981250001968
822.8,484.40900000000255
822.9,316.8105749999864
823.0,318.643725000053
823.2,323.43326249998495
823.3,265.51503749996425
823.4,209.14438749998988
823.5,307.7084375000015
823.6,308.66301250005796
823.8,248.8099375000143
823.9,321.2142375000309
824.0,225.35712499995404
824.1,237.77026250000398
824.3,311.89240000003116
824.4,312.9526750000039
824.5,322.6303499999754
824.6,338.1942999999988
824.7,160.26281250003046
824.9,423.36661249995774
825.0,321.3622999999308
825.1,322.3533000000185
825.2,324.6619624999636
825.3,282.38909999996446
825.5,178.9657500000034
825.6,339.0068374999991
825.7,290.5578874999815
825.8,325.39642500001025
825.9,322.2629749999791
826.1,162.27939999991506
826.2,463.5279875000118
826.3,286.1849499999902
826.4,295.9608374999938
826.5,320.35576250001793
826.7,313.13726250001906
826.8,160.7304500000302
826.9,500.502674999948
827.0,294.29358750004246
827.1,318.89473749999195
827.2,312.7266749999886
827.4,329.6982249999824
827.5,160.93790000001297
827.6,467.93031250002383
827.7,269.74711250000615
827.8,300.7293624999516
828.0,303.17580000004307
828.1,328.492962500043
828.2,165.55697500002154
828.3,441.39416249991973
828.5,321.63988749995053
828.6,320.6844749999968
828.7,280.35113749998925
828.8,335.9802499999783
828.9,159.6471249999862
829.0,494.44832499994004
829.2,315.51849999994863
829.3,314.0525374999566
829.4,318.5658999999681
829.5,305.21143750001227
829.6,159.99571249997788
829.7,371.1435250000022
829.9,321.00325000009013
830.0,326.413362500069
830.1,303.1301625000118
830.2,236.5905625000245
830.3,224.5183375000155
830.4,324.09085000006246
830.6,313.19283749995844
830.7,320.53064999998753
830.8,333.7590374999685
830.9,161.33181249999453
831.0,480.67638750005057
831.2,317.1983625000461
831.3,300.82848749999175
831.4,308.94697499994487
831.5,312.76594999993756
831.6,159.9231124999993
831.7,394.78510000001336
831.9,316.69037499994863
832.0,321.11136249999487
832.1,324.88454999994826
832.2,197.40321249998667
832.3,321.96850000001814
832.5,237.50687500008732
832.6,321.28179999998406
832.7,306.83451250003014
832.8,321.2743375000322
832.9,268.1159125000171
833.0,197.8905750000427
833.2,328.09939999992963
833.3,266.16266249997204
833.4,322.6305375000109
833.5,319.3558499999777
833.7,168.58770000000638
833.8,450.2655999999988
833.9,311.83996250004856
834.0,271.4001124999962
834.1,306.8082749999621
834.2,330.69343749992953
834.4,160.145387499953
834.5,456.451300000043
834.6,318.8400250000102
834.7,297.9644250000061
834.8,302.0521125000563
835.0,342.55904999994397
835.1,161.05487500001018
835.2,498.03271250002285
835.3,311.1712624999976
835.4,304.3441750000607
835.6,323.1181874999818
835.7,252.77199999994863
835.8,213.8883124999469
835.9,328.9416125000581
836.0,327.4235000000212
836.1,334.1222000000165
836.3,161.57503749999577
836.4,465.8094250000162
836.5,314.09672500004507
836.6,311.8784625000515
836.8,302.82745000002757
836.9,336.9818625000431
837.0,160.5475124999397
837.1,491.9356374999313
837.2,309.88865000002295
837.4,317.54267500003914
837.5,319.79131250000864
837.6,308.5114374999999
837.7,162.46098750000635
837.8,369.65303750002744
837.9,286.8856749999668
838.1,309.7674125000438
838.2,263.6811250000033
838.3,336.81261249997857
838.4,160.4127124999588
838.5,501.3436749999903
838.6,322.367262500013
838.8,318.4404875000453
838.9,316.66407500000383
839.0,318.3330875000032
839.1,160.0142499999523
839.2,413.6570625000497
839.3,322.7702125000045
839.5,308.8270000000466
839.6,326.70022499995724
839.7,253.03891250001521
839.8,206.5564874999867
839.9,330.25012500003027
840.1,305.2699500000566
840.2,311.19733749998284
840.3,316.15960000001905
840.4,165.5211124999316
840.5,452.61561249998226
840.7,323.1848499999479
840.8,309.5684624999543
840.9,305.9647624999921
841.0,296.4829624999889
841.1,164.76928749998805
841.3,343.78128750002264
841.4,301.5178249999602
841.5,232.1748499999881
841.6,317.41862500003714
841.7,328.4761250000125
841.9,160.930512500029
842.0,430.9673124999382
842.1,321.8459000000031
842.2,313.14663750002944
842.3,318.9263000000106
842.5,306.23559999995774
842.6,161.35427500005386
842.7,319.3010249999796
842.8,325.341900000062
842.9,247.6873624999265
843.0,322.6417000000407
843.2,294.56947499997983
843.3,161.6156250000533
843.4,467.12638750002986
843.5,307.7390500000385
843.6,276.3100749999814
843.8,320.9812499999893
843.9,323.2768625000615
844.0,160.33860000003259
844.1,476.7498999999587
844.2,319.38495000002365
844.4,316.20361250000803
844.5,297.88601249996515
844.6,291.7488250000002
844.7,172.8698749999525
844.8,337.7888125000169
845.0,322.6287124999186
845.1,266.83264999998426
845.2,311.6971874999912
845.3,186.23774999994112
845.4,375.006425000005
845.6,310.8953250000306
845.7,316.81496250005694
845.8,297.3943875000408
845.9,334.96373749989414
846.0,160.49131249995062
846.2,460.6518750000072
846.3,258.5754249999092
846.4,303.69472500006395
846.5,311.35567499994846
846.6,302.34450000003613
846.8,243.89328749993035
846.9,212.7530624999539
847.0,304.5039374999915
847.1,312.9878250000369
847.2,305.3767625000413
847.4,335.78023749999886
847.5,161.3544500000129
847.6,458.1512124999695
847.7,283.9388500000108
847.8,316.6889624999734
848.0,297.7357375000234
848.1,312.0516000000785
848.2,161.70557500000504
848.3,451.9405499999591
848.4,308.93306249998204
848.6,295.6395250000363
848.7,320.1431999999964
848.8,290.26151250005637
848.9,164.3646500000672
849.0,362.1774624999867
849.2,324.47080000007224
849.3,324.5724125000501
849.4,277.24321250001464
849.5,190.48200000002836
849.6,334.28186250003677
849.8,324.78982500005117
849.9,323.6136750000111
850.0,268.1824624999859
850.1,196.84113749997357
850.2,298.4464874999919
850.4,317.0680124999402
850.5,313.8944500000356
850.6,329.71348749998793
850.7,160.9691999999868
850.8,475.27750000003016
851.0,326.5829625000016
851.1,318.95106249995786
851.2,320.99767500000195
851.3,231.3788124999868
851.4,194.95386249996628
851.6,295.0576624999952
851.7,306.72664999995504
851.8,240.12772499998897
851.9,295.3872625000271
852.0,274.36366249997496
852.2,334.63390000004694
852.3,310.847450000038
852.4,267.4294374999686
852.5,319.92479999998864
852.6,267.3689874999503
852.8,298.06080000002015
852.9,301.0488500000441
853.0,392.1794499999298
853.1,303.573949999973
853.2,263.5559875000677
853.4,296.6414625000889
853.5,304.073562499939
853.6,396.30057499999424
853.7,224.7120874999908
853.8,316.32821249998415
854.0,397.9664375000118
854.1,299.34340000007325
854.2,267.93473749996224
854.3,404.0623500000698
854.4,288.33615000000606
854.6,212.94411250001536
854.7,263.4288875000564
854.8,297.19795000001557
854.9,253.2659625000755
855.0,317.9258125000206
855.2,284.4242750000701
855.3,265.0495375000113
855.4,303.3048874999504
855.5,305.0176624999085
855.6,358.99337499997506
855.8,296.2769249999606
855.9,285.1714375000325
856.0,359.30660000000546
856.1,286.19562500001155
856.2,272.93756249997693
856.4,335.42450000005476
856.5,289.4044374999814
856.6,226.14067500001545
856.7,306.73693749997744
856.8,303.953362500048
857.0,260.4132750000339
857.1,253.83203750002778
857.2,255.15146250007598
857.3,203.5621124999701
857.4,252.347862500026
857.5,275.5577624999301
857.7,268.34877500001363
857.8,249.7008125000466
857.9,298.07427499998556
858.0,250.92004999999517
858.1,289.05832500000577
858.2,308.87143749999774
858.4,256.70330000001337
858.5,284.0038999999804
858.6,304.3303624999753
858.7,254.28261250000432
858.8,314.5260124999633
858.9,266.1835500000603
859.0,327.2165124999781
859.2,304.3946374999801
859.3,240.42067499993715
859.4,294.0976500000446
859.5,289.7819749999467
859.6,245.2248375000254
859.7,207.90862499993017
859.9,287.0254250000544
860.0,240.9129000000017
860.1,220.95891250000656
860.2,292.8791874999699
860.3,309.8749999999498
860.4,318.67946250001853
860.6,300.92772500002917
860.7,260.26603749998355
860.8,298.1451249999387
860.9,303.3783375000208
861.0,241.515312500011
861.2,249.56308750003117
861.3,279.61499999998665
861.4,246.46391249999448
861.5,323.0766250000231
861.7,302.91301250002886
861.8,342.18711249996045
861.9,314.61299999997516
862.0,253.69761250002085
862.1,357.72738749996057
862.3,311.8787625000472
862.4,227.2985000000137
862.5,315.18318749999196
862.6,305.72201249997033
862.7,238.72050000001963
862.8,295.4953625000062
863.0,273.7904499999533
863.1,346.2707875000278
863.2,289.16350000001256
863.3,266.4923624999723
863.4,344.3556249999787
863.5,297.71298750008026
863.7,217.3925624999103
863.8,301.5254875000244
863.9,302.33991249997143
864.0,233.12781249995913
864.1,308.8339749999881
864.3,265.1906125000525
864.4,314.35183749995105
864.5,283.24512500007313
864.6,188.77784999997147
864.7,203.39567499998628
864.8,297.9716000000495
864.9,299.8226500000075
865.1,214.13637500008662
865.2,283.9691875000091
865.3,297.4804249999326
865.4,238.51573749996078
865.5,291.90891250004273
865.6,235.80641249998004
865.8,306.9848624999666
865.9,289.5946875000365
866.0,229.86825000007246
